
what articles exist which deal with tss time sharing system an operating system for ibm computers--------------


('1658', 11.799911610920361)
('2495', 10.535218466258726)
('2253', 10.291034287363374)
('1795', 9.989100545696775)
('2491', 9.858658533700275)
('2897', 9.59378234042079)
('2748', 9.26533771016356)
('1947', 9.083912890171828)
('2904', 8.295333744764108)
('3080', 7.972504556898956)
('1134', 7.888544615324739)
('1676', 7.6643929874234225)
('3005', 7.533613080006509)
('2464', 6.9551992086486205)
('1223', 6.7316117514275104)
('3171', 6.621290319005831)
('1564', 6.605395294980538)
('1655', 6.305607281263772)
('1154', 6.274783872427307)
('2701', 6.114716176922827)
('3054', 6.113536498206706)
('1886', 6.090791177073028)
('2423', 6.07828139246992)
('1756', 5.998930558790763)
('2929', 5.7591699255727615)
('1523', 5.713371081457261)
('2533', 5.525978067089012)
('2611', 5.476392582343139)
('2944', 5.4419002360629625)
('2835', 5.366361383188076)
('1362', 5.300403971318053)
('1757', 5.300400078658433)
('1807', 5.199698427874926)
('2858', 5.158197994937849)
('1231', 5.112777234951484)
('2433', 5.089567715780076)
('1402', 5.085102366010631)
('1652', 4.99678923029472)
('1289', 4.948343285453083)
('1064', 4.923272812496077)
('1414', 4.923272812496077)
('1187', 4.89845509494806)
('2133', 4.7809847791217)
('1204', 4.690660713812342)
('2586', 4.685866315096965)
('3066', 4.569071367830943)
('1670', 4.543065329113027)
('2290', 4.504829480610048)
('2836', 4.491468195943216)
('2344', 4.4850127469154835)
('2079', 4.455057964282766)
('3115', 4.433697469756054)
('2834', 4.432166463394218)
('2527', 4.430473938917221)
('1783', 4.361328098754467)
('2964', 4.353611164460671)
('1389', 4.210353260009416)
('2138', 4.15887679418729)
('1016', 4.138046079223151)
('1066', 4.115737883086211)
('2624', 4.075373652284846)
('2968', 4.015120794155576)
('1275', 3.983403542453826)
('2616', 3.9823775611919237)
('1992', 3.97711037082551)
('1232', 3.9713824027917415)
('2680', 3.938070922512595)
('2106', 3.8784109599628596)
('1065', 3.855922564412126)
('1665', 3.83340110696012)
('1162', 3.7641754341955123)
('1651', 3.7548840198899986)
('3173', 3.7326774261371076)
('1852', 3.730365243486163)
('3175', 3.669688395039823)
('2919', 3.6451474772131096)
('1331', 3.598938530144414)
('1619', 3.5982366091796503)
('3125', 3.5227011195872056)
('1167', 3.498776739310454)
('3018', 3.4822123182091973)
('1542', 3.472986163253786)
('3196', 3.4298175157785575)
('2537', 3.423536100159394)
('2979', 3.3991206566362595)
('2801', 3.3811828527224455)
('1726', 3.3715241118743737)
('2871', 3.3551146813713437)
('3130', 3.324805028606256)
('2746', 3.318100921090042)
('2107', 3.3055602456211037)
('3150', 3.2827849579043122)
('1062', 3.281948508768928)
('2411', 3.2788100874822157)
('1922', 3.2567570084174404)
('1868', 3.240861642570173)
('2812', 3.2164937916372867)
('2888', 3.1900792533204343)
('2716', 3.184329339024834)
('2195', 3.151724737486225)
languages and compilers for parallel processors especially highly horizontal microcoded machines code compaction--------------

('2897', 17.19252496201724)
('1795', 16.832867484975495)
('3110', 16.742503619269552)
('2495', 16.31946772243363)
('3066', 15.1537565818734)
('2138', 15.017625857614346)
('2714', 13.36744620262957)
('3175', 12.968492938590495)
('1362', 12.875538984538844)
('2748', 12.780804641045878)
('2491', 12.757860077999855)
('1655', 12.619697238787687)
('3156', 12.563541208396167)
('2423', 12.45890705658539)
('1852', 12.270853192512638)
('3075', 12.063122935116962)
('1652', 12.009277326448139)
('2904', 11.958562714766007)
('1756', 11.880235028193471)
('3005', 11.596383370469344)
('3171', 11.42426622003688)
('2175', 11.313927065881744)
('3080', 11.229668695713631)
('2064', 11.171883178112147)
('2533', 10.898268704316662)
('2834', 10.876418525604869)
('2685', 10.869868383879915)
('2266', 10.76832117198852)
('1757', 10.676587966979977)
('2253', 10.66300891947277)
('2112', 10.608991106560243)
('1665', 10.574863036541402)
('1670', 10.535143423674702)
('2433', 10.489457140177441)
('1066', 10.402833604034257)
('1811', 10.394207591343246)
('2921', 10.050690435057259)
('1947', 10.005127002636701)
('1289', 9.967440493912026)
('1064', 9.916941077655318)
('1414', 9.916941077655318)
('1275', 9.723198368394645)
('1923', 9.717863804594941)
('1187', 9.700862050779492)
('3173', 9.620440795080482)
('2896', 9.61210402139374)
('1232', 9.604036112168982)
('1331', 9.54317605054026)
('1065', 9.4844688433366)
('2586', 9.43873352430101)
('1204', 9.434767781902211)
('1651', 9.42580360043038)
('2570', 9.302071895945002)
('2706', 9.215871302633547)
('1886', 8.979460754534317)
('1163', 8.927544939889314)
('1389', 8.885039556316306)
('2785', 8.81004842201831)
('1807', 8.705317291811406)
('2692', 8.671968721135823)
('2929', 8.665195782489596)
('3150', 8.629174162573007)
('2801', 8.598708825207718)
('1564', 8.555554527945176)
('1159', 8.479253291090027)
('2497', 8.442322338870424)
('2701', 8.212284484793667)
('2989', 8.192792953927114)
('2644', 8.183074514254749)
('1988', 8.147104223653388)
('2567', 8.092134801981937)
('1290', 8.014847344464394)
('1992', 7.968175475832006)
('2740', 7.904008220410882)
('2298', 7.880710018843056)
('1425', 7.869122088390968)
('1223', 7.84913167521449)
('1345', 7.849067010451737)
('1523', 7.813596307306367)
('2886', 7.745541102481886)
('2888', 7.645292751846116)
('3127', 7.582726778904192)
('1824', 7.552619774100897)
('2411', 7.443257169840418)
('2651', 7.418594093005782)
('1154', 7.27321161120721)
('2621', 7.250992378822311)
('3148', 7.205344772567917)
('2107', 7.149590788127797)
('2717', 7.120955689549145)
('2514', 7.073348143384692)
('1165', 7.036271771742554)
('1099', 6.981457526201671)
('1603', 6.9665946437925825)
('2185', 6.908839318916473)
('1551', 6.890407709313262)
('2289', 6.732495607291668)
('1088', 6.696259236483496)
('1262', 6.6895851812703135)
('1770', 6.686707411971012)
parallel algorithms--------------

('2973', 10.049165733425681)
('3075', 8.653162035878847)
('2266', 8.599264410670012)
('3156', 8.095084984223078)
('2557', 7.5951788418265025)
('2570', 7.379912221449704)
('2289', 7.223188940280185)
('2433', 6.851861223094597)
('2714', 6.819545597615605)
('1262', 6.522081376744933)
('1601', 6.4061373706401366)
('2700', 6.3704597480292735)
('2685', 6.312108835994049)
('1158', 6.078251769021204)
('2114', 6.053239752885878)
('2838', 6.014705346744941)
('2692', 5.979195590493662)
('2785', 5.882988591491451)
('2401', 5.5456600495151065)
('1302', 5.52540044854693)
('3059', 5.38227418187637)
('1468', 5.3774409339806)
('2896', 5.355974620519343)
('1795', 5.260237239020487)
('1828', 5.162574989227641)
('2895', 5.162222124959121)
('2342', 5.148307749012436)
('2195', 5.106456372033431)
('2175', 5.036071880476021)
('2851', 4.986598043878111)
('1957', 4.872516252793137)
('1569', 4.820683732152959)
('2865', 4.651398486283182)
('1846', 4.618732237942895)
('2950', 4.60738523929698)
('2884', 4.60341666775962)
('1747', 4.567409987445787)
('2226', 4.537716610841079)
('2283', 4.486425550372262)
('2182', 4.430940377640689)
('3166', 4.418008889621035)
('2903', 4.417933591732338)
('1658', 4.3856324332801675)
('1796', 4.31590434367948)
('2627', 4.243412042309756)
('2819', 4.225538725921466)
('2146', 4.18684398973555)
('1873', 4.183907612850851)
('1551', 4.1193386880458425)
('3044', 4.084227992590692)
('2490', 4.074721518253055)
('1008', 4.069066257085775)
('2514', 4.039078003499599)
('2727', 4.024249023999024)
('1924', 4.0126784116364105)
('2767', 4.0126784116364105)
('2997', 3.9672955970810357)
('1554', 3.9660062026157457)
('1529', 3.9635091601078547)
('2325', 3.938029989050298)
('2674', 3.927751255964928)
('1341', 3.9234185733801166)
('2902', 3.9159749024415604)
('2080', 3.9030709342074)
('2007', 3.8908799134891163)
('2904', 3.871730009579287)
('1660', 3.870862765929655)
('1952', 3.870862765929655)
('2273', 3.8524241300491333)
('1342', 3.8510505259349603)
('2272', 3.8032328421038106)
('3006', 3.7941446296667904)
('2263', 3.767546741506859)
('1374', 3.754955565544253)
('3151', 3.746421197643563)
('2267', 3.73711719312528)
('2725', 3.736309199720868)
('3175', 3.736192593783148)
('2830', 3.7178471071540393)
('1851', 3.699566569646313)
('1953', 3.699566569646313)
('2740', 3.6989173777303224)
('3132', 3.6825109223243655)
('2630', 3.6822493665729583)
('2953', 3.637742021304657)
('2936', 3.6002802721056586)
('1536', 3.5893764907794807)
('2942', 3.5595490424988894)
('2426', 3.5427885489891358)
('2863', 3.5355520298709506)
('2389', 3.526904812327777)
('3061', 3.526185152699219)
('1171', 3.5186579757948757)
('2324', 3.4860527216468085)
('2832', 3.4860527216468085)
('2454', 3.454046185492439)
('2236', 3.4454490942007863)
('3055', 3.4304243395076885)
('2520', 3.4297435109292422)
('2094', 3.422622026314426)
graph theoretic algorithms applicable to sparse matrices--------------

('2695', 21.088338208277893)
('2769', 13.993179668006166)
('2986', 12.884102510269404)
('2780', 11.931665820271162)
('2490', 10.924337259674928)
('2630', 10.422062962760466)
('2368', 10.389020428092866)
('2289', 9.918759686668382)
('2199', 9.306742654801448)
('2484', 9.247298487059357)
('1457', 9.137576099205777)
('3152', 8.59291261552266)
('2506', 8.545283836617026)
('3176', 8.384861524755419)
('2081', 8.279776097320946)
('3018', 8.124179216704334)
('2442', 7.937280764384707)
('2877', 7.887928535254037)
('3156', 7.874195754658442)
('2405', 7.4823730422893435)
('2883', 7.455186954266077)
('3139', 7.318304638289538)
('3124', 7.251453481163761)
('2177', 7.141277415832036)
('1504', 7.104974502021021)
('1047', 7.0026089222587)
('2805', 6.9101267186093915)
('1924', 6.891451674772976)
('2172', 6.799891799992369)
('2905', 6.757457681421231)
('1963', 6.74469890255579)
('2290', 6.726121520681297)
('2142', 6.70536192913217)
('1423', 6.691334171360398)
('3040', 6.6763459810875085)
('2273', 6.646730183079943)
('2134', 6.591824196046286)
('2752', 6.543416887260691)
('1847', 6.53455788333552)
('1961', 6.484093808326111)
('2557', 6.463079977421147)
('2430', 6.449850642758898)
('3115', 6.448687446236317)
('1707', 6.435875045618571)
('1876', 6.374371112417387)
('2052', 6.344292336394011)
('2758', 6.305823138287502)
('1886', 6.30212238313024)
('2554', 6.181630089333211)
('2335', 6.179946776767774)
('2619', 6.164184305731451)
('2980', 6.1351980707570375)
('2806', 6.105064348510067)
('2133', 6.042104457581063)
('1501', 5.978579048443296)
('2189', 5.935607650296471)
('2216', 5.900609661148088)
('1481', 5.7716616584758595)
('2461', 5.7716616584758595)
('3085', 5.75953396500381)
('3094', 5.721549322996381)
('2790', 5.6558679251534425)
('3164', 5.622569739539687)
('2766', 5.6187541269485255)
('1983', 5.599696084746658)
('2161', 5.599696084746658)
('1116', 5.550055327640195)
('2778', 5.489756609869187)
('1822', 5.464029638459735)
('2697', 5.37490951777566)
('2444', 5.235703545482619)
('2803', 5.212371569587816)
('1791', 5.199958676611298)
('2281', 5.199958676611298)
('1151', 5.15052408773167)
('2284', 5.15052408773167)
('2015', 5.13228024735105)
('1563', 5.111841566232682)
('2701', 5.099767212288269)
('2763', 5.093800037400124)
('1347', 5.087538905156393)
('1727', 5.040771682324509)
('2059', 5.034412903258522)
('2950', 4.936860297535291)
('2787', 4.926229420057858)
('2226', 4.91301259712042)
('2934', 4.885124707257513)
('2568', 4.883136375460422)
('2488', 4.882999047036067)
('2178', 4.840313266654505)
('2283', 4.8239964047243955)
('2884', 4.81192795997453)
('1802', 4.807730703829261)
('2903', 4.801513058517467)
('1796', 4.789180427649958)
('1587', 4.786708702652526)
('1153', 4.776921550239421)
('2627', 4.724194952747643)
('2819', 4.673944214294962)
('1432', 4.660200632514264)
computational complexity intractability class-complete reductions algorithms and efficiency--------------

('2337', 15.210626884894756)
('3086', 14.102614743821933)
('2997', 12.64727781488061)
('2837', 11.821339876522035)
('2932', 10.350932183342946)
('2927', 10.346730927533162)
('2743', 10.23746396943421)
('2325', 9.865044095378197)
('2950', 9.34974409184781)
('3018', 9.262346788732621)
('3131', 8.999132139846898)
('2706', 8.907800917116607)
('1309', 8.721589805376073)
('3162', 8.661707062721252)
('2702', 8.506289576848745)
('2226', 8.40154777048187)
('2454', 8.332975077292373)
('2936', 8.228296646806639)
('2703', 8.144660818484134)
('1658', 8.004588120193684)
('2216', 7.6502004180546646)
('2903', 7.648488588809758)
('3151', 7.624490212029002)
('2828', 7.490756364475987)
('1619', 7.427872129041935)
('2953', 7.401752721809368)
('3166', 7.287503079993068)
('2645', 7.267577911841554)
('3055', 7.193876217692318)
('3163', 7.187058077379765)
('2784', 7.173774968973331)
('2749', 6.59188586252562)
('1659', 6.4892215215363835)
('3110', 6.428898582581056)
('3032', 6.363200266385023)
('3070', 6.3143071191303015)
('2986', 6.207647371280541)
('2033', 6.174123858355589)
('2110', 6.131699689620885)
('3037', 6.0616666733685864)
('3040', 6.044999223540969)
('2499', 5.9732872738569025)
('2289', 5.900284221976577)
('3007', 5.876509273409587)
('2771', 5.715083879767228)
('2892', 5.673610488539378)
('2746', 5.661800805229562)
('1886', 5.635553303401323)
('2365', 5.430136743652778)
('1465', 5.380500742891897)
('2938', 5.343076011982479)
('2766', 5.299748327018766)
('2508', 5.262142931430215)
('2916', 5.257928025630106)
('3165', 5.240538063366681)
('2679', 5.237507273322502)
('2035', 5.223496723827408)
('2504', 4.934574935663532)
('2665', 4.9291882111655605)
('1404', 4.9241389456277815)
('1899', 4.909194472749433)
('1957', 4.871962794117598)
('2628', 4.836577454951362)
('2569', 4.803969907320514)
('2524', 4.7088961610870195)
('1462', 4.657617337185005)
('2884', 4.645536632705432)
('1708', 4.609116949436017)
('2251', 4.574544779622196)
('1350', 4.561216570421346)
('2283', 4.545024059474012)
('2092', 4.506971761129806)
('3150', 4.456862013294109)
('2457', 4.434982824964935)
('2882', 4.353129996435563)
('1796', 4.31590434367948)
('2627', 4.301927930806892)
('2819', 4.2790249233168645)
('3064', 4.257945518167834)
('2327', 4.240372417363747)
('2146', 4.23563516381095)
('3010', 4.231761032286978)
('1873', 4.183907612850851)
('1551', 4.155443034527443)
('3154', 4.140568866225352)
('2490', 4.135375369798937)
('1650', 4.114045205524768)
('1735', 4.061070946024174)
('1924', 4.0586586932074935)
('1947', 4.05459851568424)
('2767', 4.0506377530248585)
('1529', 4.018165238225597)
('2931', 4.017423931462046)
('1035', 3.996750306730039)
('2780', 3.988267563236517)
('2674', 3.9687883760912355)
('1429', 3.9574636418029128)
('2902', 3.93666903885191)
('1612', 3.91964867117556)
('1572', 3.9175910093753545)
i am interested in hidden-line and hidden-surface algorithms for cylinders toroids spheres and cones this is a rather specialized topic in computer graphics--------------

('3059', 74.16644165477739)
('1588', 69.15564830184682)
('3028', 67.16824598759247)
('1974', 60.64963609958011)
('2845', 59.70143213812604)
('1530', 59.58114786078224)
('1727', 58.954643002977576)
('2473', 58.04817020180858)
('1569', 58.00942914240986)
('1931', 57.99840734551489)
('2905', 57.86259066736717)
('2100', 54.749842423068706)
('1343', 54.68392101681124)
('2713', 54.410160285195)
('2448', 54.206088670049134)
('1850', 53.67539793974838)
('1378', 53.58682701824915)
('3088', 53.51638357308646)
('2520', 53.3755280248846)
('1371', 53.3193974436381)
('1575', 53.3193974436381)
('2381', 53.21823831779761)
('1450', 52.7349528213728)
('1881', 52.63775661058673)
('2449', 52.594600422324774)
('3072', 52.48649239929338)
('1732', 52.27584932370122)
('3057', 52.09092667061267)
('1606', 51.64166580150757)
('1895', 51.51960687528337)
('1943', 51.39850584102803)
('2762', 51.18484776623682)
('2916', 50.76884910615374)
('1373', 50.664767441670904)
('2157', 50.46182080534281)
('2642', 49.44486806568275)
('1824', 49.42203160691391)
('1057', 48.45609121712834)
('1301', 48.45609121712834)
('1582', 47.967566761503896)
('3020', 47.93213366739439)
('2897', 47.73831901915608)
('1574', 47.48879439568391)
('1407', 47.18229097560233)
('2915', 47.10715109189536)
('1579', 47.01948499372878)
('1166', 47.0156495444538)
('1584', 46.95029713211688)
('1764', 46.291956832271325)
('1580', 46.10815461596538)
('1585', 46.10815461596538)
('2199', 46.10815461596538)
('2039', 46.09085234758038)
('1821', 45.21191203317186)
('1181', 44.66279220391388)
('2395', 44.244700236272266)
('2337', 43.88105072499893)
('1735', 43.43990735248849)
('2219', 43.397534297520764)
('2968', 43.28329790027799)
('2486', 43.09554841220487)
('2392', 42.495728757158055)
('1563', 42.47661487075712)
('1583', 42.409266038181165)
('1281', 42.19288975306991)
('1519', 41.904542906889105)
('1400', 41.894928327598805)
('2971', 41.87038988261165)
('1581', 41.66647315189619)
('2534', 41.6074447581592)
('1551', 41.4328463101484)
('1159', 41.241654226750356)
('1473', 41.20382034615682)
('1190', 41.19094998874027)
('2731', 41.19058301827844)
('1164', 40.769987248906205)
('1062', 40.756276127309775)
('2568', 40.74653867384904)
('2051', 40.50003045448415)
('2756', 40.34662347611401)
('2031', 40.286705928331436)
('2729', 39.892518790451795)
('1012', 39.838015833899455)
('1495', 39.372250153749505)
('2984', 39.29636115687585)
('3056', 39.05957735904759)
('2177', 38.1264297271146)
('1165', 37.60784679493031)
('2311', 37.558484927497716)
('1622', 37.53125683348874)
('2786', 37.22333662802227)
('2771', 37.017893101484034)
('2744', 36.81231221900975)
('1676', 36.65703233334547)
('2819', 35.650515608429984)
('3188', 35.6323337939895)
('1634', 35.16438755168413)
('2666', 34.536482292585525)
('1258', 34.1727471106973)
('2692', 34.146903147495074)
distributed computing structures and algorithms--------------

('3137', 11.564511069991733)
('2849', 11.537857232585486)
('3148', 11.53228365441867)
('1745', 9.664160842854045)
('2276', 9.119813527937627)
('2081', 8.505778410567043)
('1873', 8.268571739042805)
('2578', 7.922986727918236)
('2949', 7.906350406760533)
('1411', 7.754101898172664)
('2406', 7.652500493300872)
('3082', 7.645588167442873)
('2832', 7.625221393208003)
('3043', 7.51767895174855)
('3141', 7.469724925138421)
('3124', 7.256045842256702)
('2630', 7.0852022207999354)
('2433', 7.083560533811666)
('2890', 7.059481242061933)
('3166', 6.975684163172049)
('3086', 6.780957144623352)
('2454', 6.569780711977813)
('2130', 6.565979419253145)
('3025', 6.464519920777071)
('1780', 6.3804194176388425)
('2834', 6.317116003654736)
('2963', 6.214326722704229)
('2999', 6.212001121055421)
('1862', 6.058200974709301)
('2216', 6.013720197642771)
('2197', 6.006353407540199)
('2169', 5.9945145033880225)
('2766', 5.722853125662345)
('3011', 5.67247857881655)
('3032', 5.629212221214166)
('2883', 5.622050292326875)
('2816', 5.565487595509042)
('1525', 5.520785789302367)
('3035', 5.520329302021632)
('2484', 5.409123267471578)
('2114', 5.40518416855182)
('2665', 5.382663744967015)
('3156', 5.356559232021093)
('1810', 5.351075194119883)
('2838', 5.337547486241211)
('1946', 5.286332215801925)
('3090', 5.271670507586657)
('1889', 5.249812349028306)
('2709', 5.2437167431840335)
('3037', 5.2345853142325325)
('2371', 5.228395468348858)
('2092', 5.2019911666276535)
('2810', 5.187863309179776)
('2402', 5.17844628290843)
('1153', 5.163247382340467)
('2975', 5.159503087057478)
('2926', 5.049882878257977)
('2314', 4.999581930704831)
('3158', 4.987544552008311)
('1431', 4.974327978843203)
('1224', 4.944631107194254)
('3164', 4.938490516995399)
('2594', 4.901687538907519)
('2311', 4.899368863990548)
('2900', 4.840939278252383)
('1831', 4.820867470790843)
('2032', 4.806083556455232)
('2822', 4.7763162877609115)
('2780', 4.764305462006504)
('2828', 4.75380770485282)
('2969', 4.749430478118641)
('3165', 4.746849503815936)
('3128', 4.718343749853886)
('2357', 4.71074943469144)
('1349', 4.700645898323759)
('2950', 4.660235731824661)
('1010', 4.654396821016978)
('1423', 4.646931513710016)
('2884', 4.645536632705432)
('2198', 4.57367122632344)
('2283', 4.545024059474012)
('2226', 4.537716610841079)
('3084', 4.535452891074625)
('2954', 4.489208798520778)
('2903', 4.462979394895336)
('2951', 4.4608082090962045)
('2615', 4.4604804016932444)
('1658', 4.441619973348105)
('1275', 4.406585705971467)
('2743', 4.370468407826314)
('3058', 4.350148030902939)
('2078', 4.343138298618385)
('1796', 4.31590434367948)
('2627', 4.301927930806892)
('3008', 4.301544271230153)
('2819', 4.2790249233168645)
('2146', 4.23563516381095)
('2524', 4.211825166268432)
('1438', 4.166224141227975)
('1551', 4.155443034527443)
applied stochastic processes--------------

('1696', 9.553062129468126)
('1410', 7.51733523559518)
('3043', 6.525448110887272)
('1194', 6.37638330766306)
('3120', 6.2920493154561665)
('2882', 5.976625861895879)
('2342', 5.931787945285014)
('3141', 5.753370069851976)
('1540', 5.434036606675197)
('2371', 5.323152452382663)
('2740', 5.313034895606575)
('1435', 5.152094407308372)
('2376', 5.035192360036912)
('2320', 4.984983008282974)
('1846', 4.963453039569427)
('2672', 4.944308376935794)
('2255', 4.852482405679574)
('2504', 4.852482405679574)
('3078', 4.743324672947423)
('1441', 4.630913037782843)
('2742', 4.600154628585113)
('1235', 4.560541076644234)
('2378', 4.531120214996662)
('1748', 4.518061438830485)
('2920', 4.440988715931162)
('2535', 4.408682214501005)
('3128', 4.391497627175747)
('1272', 4.3576624746054735)
('3039', 4.339568409538617)
('1438', 4.324526648769802)
('3020', 4.3064117676319436)
('1135', 4.266019073177904)
('2912', 4.259970499574006)
('1753', 4.225523363972071)
('1563', 4.177544729996101)
('2705', 4.117086289929451)
('1673', 4.023692893965823)
('2409', 3.9910300453409513)
('2228', 3.9612617905510703)
('1110', 3.880770737122875)
('2327', 3.879742645515676)
('1587', 3.851149671365839)
('1233', 3.8353598900723846)
('2767', 3.8157435989570065)
('2210', 3.791635968930076)
('1886', 3.7411450282077894)
('2848', 3.7408715891131377)
('2080', 3.721470675378572)
('1382', 3.7193027460488035)
('1383', 3.6775718042877656)
('1631', 3.6775718042877656)
('2836', 3.6775718042877656)
('1199', 3.6622205319904086)
('1008', 3.6502675641238453)
('2931', 3.619729026993653)
('1541', 3.611598454649277)
('1749', 3.5998805409310832)
('1554', 3.557814713710391)
('2895', 3.5502554442711642)
('1707', 3.482217683793002)
('1809', 3.4699294123536983)
('2900', 3.4699294123536983)
('2953', 3.4699294123536983)
('2581', 3.4677947388911474)
('3056', 3.4677947388911474)
('2519', 3.4563263043535546)
('2185', 3.445611227859198)
('2844', 3.445611227859198)
('2062', 3.363117562217934)
('2150', 3.3195760809583335)
('3140', 3.313854933901879)
('1518', 3.3033805588240956)
('2019', 3.29548941955273)
('2000', 3.2844816077708407)
('2268', 3.2094389456974546)
('1892', 3.200768935911671)
('1637', 3.198997580901032)
('2555', 3.168077176991308)
('2383', 3.1633972061274633)
('1180', 3.1477935215338753)
('2811', 3.1477935215338753)
('2523', 3.1377487827749806)
('3073', 3.130643907957386)
('3127', 3.12555496241164)
('2307', 3.116235445014511)
('1308', 3.1069713387064546)
('2580', 3.1069713387064546)
('1458', 3.097762150765384)
('2826', 3.069191370372044)
('1948', 3.0596412528606387)
('1678', 3.031344196921818)
('2522', 3.0260084649358503)
('3013', 3.0220278007977197)
('1216', 3.012768494397439)
('1925', 3.012768494397439)
('1359', 3.003565754565737)
('1911', 2.994419064519983)
('1385', 2.9828263279600447)
('2903', 2.976291797940188)
('1625', 2.9673102188420533)
performance evaluation and modelling of computer systems--------------

('2318', 14.34319434218005)
('1938', 12.15815356806226)
('3089', 10.761274555034007)
('2542', 10.587502137094743)
('2984', 10.447569449048533)
('2268', 10.245913793475145)
('2812', 10.096123349986756)
('1653', 9.971236587274305)
('3136', 9.891937421951662)
('3119', 9.764550483023898)
('2990', 9.297164278047472)
('2634', 9.236456411218976)
('3048', 8.82597194739201)
('2894', 8.815649943581146)
('1908', 8.515401696090002)
('2951', 8.394766067514215)
('2882', 8.178308240320543)
('2988', 8.149755358547583)
('3070', 7.9498895974413175)
('2522', 7.844987945449109)
('2852', 7.3051815836044165)
('2535', 7.249099939786123)
('2741', 7.174420278969194)
('1719', 7.084697028636995)
('2298', 6.963971715487345)
('2319', 6.945966527695808)
('2798', 6.754009165372962)
('1827', 6.681295491165114)
('1267', 6.676794976614678)
('1032', 6.647434094726133)
('2151', 6.591843956562694)
('2375', 6.496458051572425)
('3028', 6.452497928908465)
('2344', 6.386013647788811)
('2892', 6.3041753587314275)
('3072', 6.277952723281388)
('1518', 6.218760003274044)
('2571', 6.21511562635649)
('1792', 6.190953114515894)
('1030', 6.1372365788218275)
('1750', 6.125369011014249)
('2452', 6.0052888309713035)
('1699', 5.899665673270247)
('3091', 5.781892699618815)
('1931', 5.756059583643821)
('1347', 5.669985634101638)
('2106', 5.418690303457403)
('3088', 5.416369758529692)
('1805', 5.295946543967661)
('2859', 5.1172060216790705)
('2048', 5.063361543639926)
('2849', 4.951186021310227)
('1374', 4.9319166285674925)
('2711', 4.840961600531457)
('2818', 4.829207955219555)
('2017', 4.826033208818434)
('1689', 4.7891265755473)
('1940', 4.7766472694763)
('2967', 4.736503101701709)
('1728', 4.715553239621198)
('2512', 4.677270738454511)
('3169', 4.6326857278513724)
('1798', 4.632161945759318)
('1995', 4.632161945759318)
('2332', 4.632161945759318)
('2016', 4.625883299589477)
('2336', 4.6099322641277025)
('1071', 4.609928286092838)
('1620', 4.577365813740075)
('3153', 4.50742670110352)
('2069', 4.5022782737616485)
('2553', 4.497460301937846)
('2217', 4.456384465196303)
('3026', 4.454485702069951)
('2502', 4.4540731585013225)
('1844', 4.42367981326283)
('2262', 4.391015183628433)
('2936', 4.359756554226663)
('1341', 4.348323758468645)
('1747', 4.3327711544702066)
('2765', 4.256858956312686)
('2479', 4.2455218658307645)
('2624', 4.224532463459324)
('3044', 4.20206804767906)
('2886', 4.186941525739336)
('2437', 4.165299130403003)
('2976', 4.156675937962752)
('2985', 4.132463252854784)
('2669', 4.0788134501867255)
('1529', 4.009245122284726)
('1177', 3.996239509451151)
('1671', 3.928364012537864)
('2712', 3.9215305642291267)
('1196', 3.9206136765030504)
('1951', 3.8931546064044014)
('1415', 3.8708531794224843)
('2902', 3.870723022633089)
('1572', 3.8290102929289667)
('3035', 3.823495603530518)
('1128', 3.8204700324519507)
concurrency control mechanisms in operating systems--------------

('2626', 11.836390576233782)
('1750', 10.437474724609064)
('1677', 10.249120858599282)
('2939', 9.846565430427232)
('2372', 9.801601455279304)
('3105', 9.768155839142407)
('1680', 9.70452435696336)
('2840', 9.456041846329812)
('2314', 9.381359892658002)
('2870', 9.18333671683387)
('3128', 9.180584783972456)
('3026', 8.835109062344662)
('3068', 8.805796455194656)
('1591', 8.720506759279855)
('2320', 8.622280684943718)
('2377', 8.5803908258121)
('2938', 8.4967751674838)
('1747', 8.456531295205219)
('2632', 8.417010527298528)
('2541', 8.3920221451497)
('2036', 8.349035788228598)
('2578', 8.186655923241572)
('2878', 8.149977524295132)
('1476', 7.783041546150537)
('1461', 7.713406469480958)
('2936', 7.583955449636238)
('2080', 7.56571836142169)
('1290', 7.473742883314925)
('2321', 7.315683153375701)
('1534', 7.255489456851608)
('1247', 7.206563246671943)
('1341', 7.178727835515975)
('2985', 7.163288846721629)
('2849', 7.140342252346127)
('2876', 7.088668639361472)
('2621', 7.070898905388173)
('2950', 7.049953797863935)
('2817', 7.039049621104147)
('3183', 7.021674257526338)
('3025', 6.976930351013078)
('3050', 6.891738738662768)
('2424', 6.852691711636188)
('2069', 6.799234716585903)
('2949', 6.742512617027802)
('3141', 6.730918059382036)
('3127', 6.727136711568262)
('3011', 6.666821512147066)
('3153', 6.6363310732932455)
('2821', 6.605126509865542)
('1636', 6.604835305589436)
('2844', 6.602124249411204)
('2111', 6.584616072428199)
('1264', 6.574641046103139)
('1844', 6.557178645938891)
('2867', 6.553696451177929)
('2742', 6.49172605286885)
('2151', 6.417279857125978)
('2020', 6.365836416846291)
('2558', 6.347550132863724)
('2522', 6.290293146474882)
('1236', 6.28863142448295)
('1754', 6.26937737759258)
('1728', 6.265367946028179)
('2317', 6.224359383597143)
('2740', 6.198853492004079)
('1033', 6.169348318087916)
('3028', 6.149370292275867)
('2721', 6.132854205918576)
('2624', 6.1196145477074335)
('1226', 6.0785501395930055)
